  Time                 , I(U1:DRAININ)        
  7.954652233599e-06  ,-3.368513443113e+00  
  7.954662233676e-06  ,-3.369504274823e+00  
  7.954672233752e-06  ,-3.370389691251e+00  
  7.954682233828e-06  ,-3.371171373206e+00  
  7.954692233904e-06  ,-3.371850958625e+00  
  7.954702233980e-06  ,-3.372430042604e+00  
  7.954712234056e-06  ,-3.372910177539e+00  
  7.954722234132e-06  ,-3.373292873342e+00  
  7.954732234209e-06  ,-3.373579597760e+00  
  7.954742234285e-06  ,-3.373771776747e+00  
  7.954752234361e-06  ,-3.373870794913e+00  
  7.954762234437e-06  ,-3.373877996038e+00  
  7.954772234513e-06  ,-3.373794683626e+00  
  7.954782234589e-06  ,-3.373622121521e+00  
  7.954792234665e-06  ,-3.373361534553e+00  
  7.954802234742e-06  ,-3.373014109229e+00  
  7.954812234818e-06  ,-3.372580994452e+00  
  7.954822234894e-06  ,-3.372063302270e+00  
  7.954832234970e-06  ,-3.371462108640e+00  
  7.954842235046e-06  ,-3.370778454226e+00  
  7.954852235122e-06  ,-3.370013345199e+00  
  7.954862235198e-06  ,-3.369167754056e+00  
  7.954872235275e-06  ,-3.368242620448e+00  
  7.954882235351e-06  ,-3.367238852012e+00  
  7.954892235427e-06  ,-3.366157325211e+00  
  7.954902235503e-06  ,-3.364998886174e+00  
  7.954912235579e-06  ,-3.363764351529e+00  
  7.954922235655e-06  ,-3.362454509249e+00  
  7.954932235731e-06  ,-3.361070119479e+00  
  7.954942235808e-06  ,-3.359611915364e+00  
  7.954952235884e-06  ,-3.358080603869e+00  
  7.954962235960e-06  ,-3.356476866591e+00  
  7.954972236036e-06  ,-3.354801360562e+00  
  7.954982236112e-06  ,-3.353054719038e+00  
  7.954992236188e-06  ,-3.351237552279e+00  
  7.955002236264e-06  ,-3.349350448320e+00  
  7.955012236341e-06  ,-3.347393973721e+00  
  7.955022236417e-06  ,-3.345368674312e+00  
  7.955032236493e-06  ,-3.343275075918e+00  
  7.955042236569e-06  ,-3.341113685069e+00  
  7.955052236645e-06  ,-3.338884989702e+00  
  7.955062236721e-06  ,-3.336589459840e+00  
  7.955072236797e-06  ,-3.334227548258e+00  
  7.955082236874e-06  ,-3.331799691138e+00  
  7.955092236950e-06  ,-3.329306308697e+00  
  7.955102237026e-06  ,-3.326747805812e+00  
  7.955112237102e-06  ,-3.324124572621e+00  
  7.955122237178e-06  ,-3.321436985112e+00  
  7.955132237254e-06  ,-3.318685405690e+00  
  7.955142237331e-06  ,-3.315870183736e+00  
  7.955152237407e-06  ,-3.312991656146e+00  
  7.955162237483e-06  ,-3.310050147853e+00  
  7.955172237559e-06  ,-3.307045972338e+00  
  7.955182237635e-06  ,-3.303979432121e+00  
  7.955192237711e-06  ,-3.300850819239e+00  
  7.955202237787e-06  ,-3.297660415709e+00  
  7.955212237864e-06  ,-3.294408493977e+00  
  7.955222237940e-06  ,-3.291095317352e+00  
  7.955232238016e-06  ,-3.287721140421e+00  
  7.955242238092e-06  ,-3.284286209461e+00  
  7.955252238168e-06  ,-3.280790762823e+00  
  7.955262238244e-06  ,-3.277235031314e+00  
  7.955272238320e-06  ,-3.273619238566e+00  
  7.955282238397e-06  ,-3.269943601375e+00  
  7.955292238473e-06  ,-3.266208330054e+00  
  7.955302238549e-06  ,-3.262413628750e+00  
  7.955312238625e-06  ,-3.258559695765e+00  
  7.955322238701e-06  ,-3.254646723852e+00  
  7.955332238777e-06  ,-3.250674900514e+00  
  7.955342238853e-06  ,-3.246644408275e+00  
  7.955352238930e-06  ,-3.242555424960e+00  
  7.955362239006e-06  ,-3.238408123941e+00  
  7.955372239082e-06  ,-3.234202674395e+00  
  7.955382239158e-06  ,-3.229939241537e+00  
  7.955392239234e-06  ,-3.225617986852e+00  
  7.955402239310e-06  ,-3.221239068307e+00  
  7.955412239386e-06  ,-3.216802640569e+00  
  7.955422239463e-06  ,-3.212308855199e+00  
  7.955432239539e-06  ,-3.207757860847e+00  
  7.955442239615e-06  ,-3.203149803434e+00  
  7.955452239691e-06  ,-3.198484826331e+00  
  7.955462239767e-06  ,-3.193763070522e+00  
  7.955472239843e-06  ,-3.188984674766e+00  
  7.955482239919e-06  ,-3.184149775749e+00  
  7.955492239996e-06  ,-3.179258508232e+00  
  7.955502240072e-06  ,-3.174311005187e+00  
  7.955512240148e-06  ,-3.169307397928e+00  
  7.955522240224e-06  ,-3.164247816243e+00  
  7.955532240300e-06  ,-3.159132388504e+00  
  7.955542240376e-06  ,-3.153961241790e+00  
  7.955552240452e-06  ,-3.148734501989e+00  
  7.955562240529e-06  ,-3.143452293902e+00  
  7.955572240605e-06  ,-3.138114741342e+00  
  7.955582240681e-06  ,-3.132721967220e+00  
  7.955592240757e-06  ,-3.127274093644e+00  
  7.955602240833e-06  ,-3.121771241987e+00  
  7.955612240909e-06  ,-3.116213532977e+00  
  7.955622240985e-06  ,-3.110601086764e+00  
  7.955632241062e-06  ,-3.104934022992e+00  
  7.955642241138e-06  ,-3.099212460862e+00  
  7.955652241214e-06  ,-3.093436519199e+00  
  7.955662241290e-06  ,-3.087606316507e+00  
  7.955672241366e-06  ,-3.081721971020e+00  
  7.955682241442e-06  ,-3.075783600762e+00  
  7.955692241519e-06  ,-3.069791323587e+00  
  7.955702241595e-06  ,-3.063745257228e+00  
  7.955712241671e-06  ,-3.057645519340e+00  
  7.955722241747e-06  ,-3.051492227539e+00  
  7.955732241823e-06  ,-3.045285499435e+00  
  7.955742241899e-06  ,-3.039025452673e+00  
  7.955752241975e-06  ,-3.032712204960e+00  
  7.955762242052e-06  ,-3.026345874097e+00  
  7.955772242128e-06  ,-3.019926578005e+00  
  7.955782242204e-06  ,-3.013454434754e+00  
  7.955792242280e-06  ,-3.006929562580e+00  
  7.955802242356e-06  ,-3.000352079916e+00  
  7.955812242432e-06  ,-2.993722105402e+00  
  7.955822242508e-06  ,-2.987039757915e+00  
  7.955832242585e-06  ,-2.980305156571e+00  
  7.955842242661e-06  ,-2.973518420756e+00  
  7.955852242737e-06  ,-2.966679670127e+00  
  7.955862242813e-06  ,-2.959789024636e+00  
  7.955872242889e-06  ,-2.952846604531e+00  
  7.955882242965e-06  ,-2.945852530372e+00  
  7.955892243041e-06  ,-2.938806923041e+00  
  7.955902243118e-06  ,-2.931709903748e+00  
  7.955912243194e-06  ,-2.924561594037e+00  
  7.955922243270e-06  ,-2.917362115795e+00  
  7.955932243346e-06  ,-2.910111591256e+00  
  7.955942243422e-06  ,-2.902810143007e+00  
  7.955952243498e-06  ,-2.895457893990e+00  
  7.955962243574e-06  ,-2.888054967507e+00  
  7.955972243651e-06  ,-2.880601487220e+00  
  7.955982243727e-06  ,-2.873097577159e+00  
  7.955992243803e-06  ,-2.865543361715e+00  
  7.956002243879e-06  ,-2.857938965647e+00  
  7.956012243955e-06  ,-2.850284514083e+00  
  7.956022244031e-06  ,-2.842580132515e+00  
  7.956032244107e-06  ,-2.834825946803e+00  
  7.956042244184e-06  ,-2.827022083175e+00  
  7.956052244260e-06  ,-2.819168668220e+00  
  7.956062244336e-06  ,-2.811265828895e+00  
  7.956072244412e-06  ,-2.803313692517e+00  
  7.956082244488e-06  ,-2.795312386764e+00  
  7.956092244564e-06  ,-2.787262039673e+00  
  7.956102244640e-06  ,-2.779162779638e+00  
  7.956112244717e-06  ,-2.771014735405e+00  
  7.956122244793e-06  ,-2.762818036074e+00  
  7.956132244869e-06  ,-2.754572811092e+00  
  7.956142244945e-06  ,-2.746279190252e+00  
  7.956152245021e-06  ,-2.737937303693e+00  
  7.956162245097e-06  ,-2.729547281891e+00  
  7.956172245174e-06  ,-2.721109255662e+00  
  7.956182245250e-06  ,-2.712623356156e+00  
  7.956192245326e-06  ,-2.704089714852e+00  
  7.956202245402e-06  ,-2.695508463560e+00  
  7.956212245478e-06  ,-2.686879734414e+00  
  7.956222245554e-06  ,-2.678203659870e+00  
  7.956232245630e-06  ,-2.669480372704e+00  
  7.956242245707e-06  ,-2.660710006007e+00  
  7.956252245783e-06  ,-2.651892693183e+00  
  7.956262245859e-06  ,-2.643028567947e+00  
  7.956272245935e-06  ,-2.634117764318e+00  
  7.956282246011e-06  ,-2.625160416623e+00  
  7.956292246087e-06  ,-2.616156659487e+00  
  7.956302246163e-06  ,-2.607106627835e+00  
  7.956312246240e-06  ,-2.598010456888e+00  
  7.956322246316e-06  ,-2.588868282158e+00  
  7.956332246392e-06  ,-2.579680239449e+00  
  7.956342246468e-06  ,-2.570446464854e+00  
  7.956352246544e-06  ,-2.561167094749e+00  
  7.956362246620e-06  ,-2.551842265795e+00  
  7.956372246696e-06  ,-2.542472114933e+00  
  7.956382246773e-06  ,-2.533056779383e+00  
  7.956392246849e-06  ,-2.523596396643e+00  
  7.956402246925e-06  ,-2.514091104483e+00  
  7.956412247001e-06  ,-2.504541040950e+00  
  7.956422247077e-06  ,-2.494946344359e+00  
  7.956432247153e-06  ,-2.485307153297e+00  
  7.956442247229e-06  ,-2.475623606617e+00  
  7.956452247306e-06  ,-2.465895843442e+00  
  7.956462247382e-06  ,-2.456124003158e+00  
  7.956472247458e-06  ,-2.446308225419e+00  
  7.956482247534e-06  ,-2.436448650139e+00  
  7.956492247610e-06  ,-2.426545417499e+00  
  7.956502247686e-06  ,-2.416598667941e+00  
  7.956512247762e-06  ,-2.406608542169e+00  
  7.956522247839e-06  ,-2.396575181151e+00  
  7.956532247915e-06  ,-2.386498726117e+00  
  7.956542247991e-06  ,-2.376379318559e+00  
  7.956552248067e-06  ,-2.366217100235e+00  
  7.956562248143e-06  ,-2.356012213166e+00  
  7.956572248219e-06  ,-2.345764799641e+00  
  7.956582248295e-06  ,-2.335475002216e+00  
  7.956592248372e-06  ,-2.325142963717e+00  
  7.956602248448e-06  ,-2.314768827245e+00  
  7.956612248524e-06  ,-2.304352736176e+00  
  7.956622248600e-06  ,-2.293894834167e+00  
  7.956632248676e-06  ,-2.283395265161e+00  
  7.956642248752e-06  ,-2.272854173391e+00  
  7.956652248828e-06  ,-2.262271703389e+00  
  7.956662248905e-06  ,-2.251647999990e+00  
  7.956672248981e-06  ,-2.240983208342e+00  
  7.956682249057e-06  ,-2.230277473917e+00  
  7.956692249133e-06  ,-2.219530942523e+00  
  7.956702249209e-06  ,-2.208743760313e+00  
  7.956712249285e-06  ,-2.197916073803e+00  
  7.956722249362e-06  ,-2.187048029891e+00  
  7.956732249438e-06  ,-2.176139775869e+00  
  7.956742249514e-06  ,-2.165191459452e+00  
  7.956752249590e-06  ,-2.154203228801e+00  
  7.956762249666e-06  ,-2.143175232546e+00  
  7.956772249742e-06  ,-2.132107619826e+00  
  7.956782249818e-06  ,-2.121000540318e+00  
  7.956792249895e-06  ,-2.109854144279e+00  
  7.956802249971e-06  ,-2.098668582594e+00  
  7.956812250047e-06  ,-2.087444006823e+00  
  7.956822250123e-06  ,-2.076180569260e+00  
  7.956832250199e-06  ,-2.064878422999e+00  
  7.956842250275e-06  ,-2.053537722000e+00  
  7.956852250351e-06  ,-2.042158621175e+00  
  7.956862250428e-06  ,-2.030741276477e+00  
  7.956872250504e-06  ,-2.019285844994e+00  
  7.956882250580e-06  ,-2.007792485069e+00  
  7.956892250656e-06  ,-1.996261356415e+00  
  7.956902250732e-06  ,-1.984692620258e+00  
  7.956912250808e-06  ,-1.973086439486e+00  
  7.956922250884e-06  ,-1.961442978819e+00  
  7.956932250961e-06  ,-1.949762404993e+00  
  7.956942251037e-06  ,-1.938044886969e+00  
  7.956952251113e-06  ,-1.926290596154e+00  
  7.956962251189e-06  ,-1.914499706653e+00  
  7.956972251265e-06  ,-1.902672395541e+00  
  7.956982251341e-06  ,-1.890808843162e+00  
  7.956992251417e-06  ,-1.878909233460e+00  
  7.957002251494e-06  ,-1.866973754329e+00  
  7.957012251570e-06  ,-1.855002598012e+00  
  7.957022251646e-06  ,-1.842995961517e+00  
  7.957032251722e-06  ,-1.830954047086e+00  
  7.957042251798e-06  ,-1.818877062687e+00  
  7.957052251874e-06  ,-1.806765222560e+00  
  7.957062251950e-06  ,-1.794618747794e+00  
  7.957072252027e-06  ,-1.782437866959e+00  
  7.957082252103e-06  ,-1.770222816779e+00  
  7.957092252179e-06  ,-1.757973842851e+00  
  7.957102252255e-06  ,-1.745691200417e+00  
  7.957112252331e-06  ,-1.733375155190e+00  
  7.957122252407e-06  ,-1.721025984220e+00  
  7.957132252483e-06  ,-1.708643976825e+00  
  7.957142252560e-06  ,-1.696229436742e+00  
  7.957152252636e-06  ,-1.683782705038e+00  
  7.957162252712e-06  ,-1.671304142875e+00  
  7.957172252788e-06  ,-1.658794114565e+00  
  7.957182252864e-06  ,-1.646253006916e+00  
  7.957192252940e-06  ,-1.633681229638e+00  
  7.957202253016e-06  ,-1.621079218261e+00  
  7.957212253093e-06  ,-1.608447436086e+00  
  7.957222253169e-06  ,-1.595786376905e+00  
  7.957232253245e-06  ,-1.583096567650e+00  
  7.957242253321e-06  ,-1.570378571423e+00  
  7.957252253397e-06  ,-1.557632990709e+00  
  7.957262253473e-06  ,-1.544860470887e+00  
  7.957272253550e-06  ,-1.532061704034e+00  
  7.957282253626e-06  ,-1.519237433048e+00  
  7.957292253702e-06  ,-1.506388456106e+00  
  7.957302253778e-06  ,-1.493515631505e+00  
  7.957312253854e-06  ,-1.480619882887e+00  
  7.957322253930e-06  ,-1.467702204902e+00  
  7.957332254006e-06  ,-1.454763669318e+00  
  7.957342254083e-06  ,-1.441805431619e+00  
  7.957352254159e-06  ,-1.428828738132e+00  
  7.957362254235e-06  ,-1.415834933699e+00  
  7.957372254311e-06  ,-1.402825469939e+00  
  7.957382254387e-06  ,-1.389801914136e+00  
  7.957392254463e-06  ,-1.376765958781e+00  
  7.957402254539e-06  ,-1.363719431811e+00  
  7.957412254616e-06  ,-1.350664307572e+00  
  7.957422254692e-06  ,-1.337602718549e+00  
  7.957432254768e-06  ,-1.324536967881e+00  
  7.957442254844e-06  ,-1.311469542703e+00  
  7.957452254920e-06  ,-1.298403128332e+00  
  7.957462254996e-06  ,-1.285340623313e+00  
  7.957472255072e-06  ,-1.272285155332e+00  
  7.957482255149e-06  ,-1.259240097999e+00  
  7.957492255225e-06  ,-1.246209088470e+00  
  7.957502255301e-06  ,-1.233196045860e+00  
  7.957512255377e-06  ,-1.220205190375e+00  
  7.957522255453e-06  ,-1.207241063052e+00  
  7.957532255529e-06  ,-1.194308545931e+00  
  7.957542255605e-06  ,-1.181412882443e+00  
  7.957552255682e-06  ,-1.168559697695e+00  
  7.957562255758e-06  ,-1.155755018286e+00  
  7.957572255834e-06  ,-1.143005291148e+00  
  7.957582255910e-06  ,-1.130317400782e+00  
  7.957592255986e-06  ,-1.117698684148e+00  
  7.957602256062e-06  ,-1.105156942315e+00  
  7.957612256138e-06  ,-1.092700447814e+00  
  7.957622256215e-06  ,-1.080337946457e+00  
  7.957632256291e-06  ,-1.068078652239e+00  
  7.957642256367e-06  ,-1.055932233819e+00  
  7.957652256443e-06  ,-1.043908790910e+00  
  7.957662256519e-06  ,-1.032018818792e+00  
  7.957672256595e-06  ,-1.020273159119e+00  
  7.957682256671e-06  ,-1.008682935269e+00  
  7.957692256748e-06  ,-9.972594704483e-01  
  7.957702256824e-06  ,-9.860141869198e-01  
  7.957712256900e-06  ,-9.749584851105e-01  
  7.957722256976e-06  ,-9.641036015464e-01  
  7.957732257052e-06  ,-9.534604451661e-01  
  7.957742257128e-06  ,-9.430394120827e-01  
  7.957752257205e-06  ,-9.328501796249e-01  
  7.957762257281e-06  ,-9.229014812839e-01  
  7.957772257357e-06  ,-9.132008651312e-01  
  7.957782257433e-06  ,-9.037544392521e-01  
  7.957792257509e-06  ,-8.945666087824e-01  
  7.957802257585e-06  ,-8.856398101534e-01  
  7.957812257661e-06  ,-8.769742491347e-01  
  7.957822257738e-06  ,-8.685676501159e-01  
  7.957832257814e-06  ,-8.604150247552e-01  
  7.957842257890e-06  ,-8.525084685566e-01  
  7.957852257966e-06  ,-8.448369940727e-01  
  7.957862258042e-06  ,-8.373864091874e-01  
  7.957872258118e-06  ,-8.301392483064e-01  
  7.957882258194e-06  ,-8.230747632153e-01  
  7.957892258271e-06  ,-8.161689788920e-01  
  7.957902258347e-06  ,-8.093948176954e-01  
  7.957912258423e-06  ,-8.027222931700e-01  
  7.957922258499e-06  ,-7.961187722993e-01  
  7.957932258575e-06  ,-7.895493025237e-01  
  7.957942258651e-06  ,-7.829769973448e-01  
  7.957952258727e-06  ,-7.763634720177e-01  
  7.957962258804e-06  ,-7.696682509739e-01  
  7.957972258880e-06  ,-7.628557024184e-01  
  7.957982258956e-06  ,-7.558794688729e-01  
  7.957992259032e-06  ,-7.487048753201e-01  
  7.958002259108e-06  ,-7.412912325749e-01  
  7.958012259184e-06  ,-7.336027487317e-01  
  7.958022259260e-06  ,-7.256039297943e-01  
  7.958032259337e-06  ,-7.172624102930e-01  
  7.958042259413e-06  ,-7.085481164645e-01  
  7.958052259489e-06  ,-6.994341141736e-01  
  7.958062259565e-06  ,-6.898965500703e-01  
  7.958072259641e-06  ,-6.799149351513e-01  
  7.958082259717e-06  ,-6.694721679842e-01  
  7.958092259793e-06  ,-6.585545921396e-01  
  7.958102259870e-06  ,-6.471519514926e-01  
  7.958112259946e-06  ,-6.352573170877e-01  
  7.958122260022e-06  ,-6.228669592769e-01  
  7.958132260098e-06  ,-6.099801880552e-01  
  7.958142260174e-06  ,-5.965991610989e-01  
  7.958152260250e-06  ,-5.827286705641e-01  
  7.958162260326e-06  ,-5.683759134248e-01  
  7.958172260403e-06  ,-5.535502526724e-01  
  7.958182260479e-06  ,-5.382629747507e-01  
  7.958192260555e-06  ,-5.225270482123e-01  
  7.958202260631e-06  ,-5.063568878673e-01  
  7.958212260707e-06  ,-4.897681278482e-01  
  7.958222260783e-06  ,-4.727774063601e-01  
  7.958232260859e-06  ,-4.554021641024e-01  
  7.958242260936e-06  ,-4.376604578112e-01  
  7.958252261012e-06  ,-4.195707897620e-01  
  7.958262261088e-06  ,-4.011519535840e-01  
  7.958272261164e-06  ,-3.824228964304e-01  
  7.958282261240e-06  ,-3.634025970628e-01  
  7.958292261316e-06  ,-3.441099592920e-01  
  7.958302261393e-06  ,-3.245637199277e-01  
  7.958312261469e-06  ,-3.047823704040e-01  
  7.958322261545e-06  ,-2.847840908612e-01  
  7.958332261621e-06  ,-2.645866956965e-01  
  7.958342261697e-06  ,-2.442075894659e-01  
  7.958352261773e-06  ,-2.236637321419e-01  
  7.958362261849e-06  ,-2.029716124248e-01  
  7.958372261926e-06  ,-1.821472282145e-01  
  7.958382262002e-06  ,-1.612060733200e-01  
  7.958392262078e-06  ,-1.401631295626e-01  
  7.958402262154e-06  ,-1.190328631974e-01  
  7.958412262230e-06  ,-9.782922501880e-02  
  7.958422262306e-06  ,-7.656565356737e-02  
  7.958432262382e-06  ,-5.525508081237e-02  
  7.958442262459e-06  ,-3.390993952643e-02  
  7.958452262535e-06  ,-1.254217198241e-02  
  7.958462262611e-06  ,8.836760308024e-03  
  7.958472262687e-06  ,3.021586624718e-02  
  7.958482262763e-06  ,5.158461471505e-02  
  7.958492262839e-06  ,7.293292422080e-02  
  7.958502262915e-06  ,9.425115269404e-02  
  7.958512262992e-06  ,1.155300877095e-01  
  7.958522263068e-06  ,1.367609374567e-01  
  7.958532263144e-06  ,1.579353225022e-01  
  7.958542263220e-06  ,1.790452682472e-01  
  7.958552263296e-06  ,2.000831982737e-01  
  7.958562263372e-06  ,2.210419287300e-01  
  7.958572263448e-06  ,2.419146637265e-01  
  7.958582263525e-06  ,2.626949915461e-01  
  7.958592263601e-06  ,2.833768817899e-01  
  7.958602263677e-06  ,3.039546834859e-01  
  7.958612263753e-06  ,3.244231240755e-01  
  7.958622263829e-06  ,3.447773090321e-01  
  7.958632263905e-06  ,3.650127221656e-01  
  7.958642263981e-06  ,3.851252265439e-01  
  7.958652264058e-06  ,4.051110659111e-01  
  7.958662264134e-06  ,4.249668663293e-01  
  7.958672264210e-06  ,4.446896380388e-01  
  7.958682264286e-06  ,4.642767773994e-01  
  7.958692264362e-06  ,4.837260687665e-01  
  7.958702264438e-06  ,5.030356860267e-01  
  7.958712264514e-06  ,5.222041937400e-01  
  7.958722264591e-06  ,5.412305477119e-01  
  7.958732264667e-06  ,5.601140948428e-01  
  7.958742264743e-06  ,5.788545719999e-01  
  7.958752264819e-06  ,5.974521038374e-01  
  7.958762264895e-06  ,6.159071993861e-01  
  7.958772264971e-06  ,6.342207472820e-01  
  7.958782265047e-06  ,6.523940094354e-01  
  7.958792265124e-06  ,6.704286130791e-01  
  7.958802265200e-06  ,6.883265410690e-01  
  7.958812265276e-06  ,7.060901203669e-01  
  7.958822265352e-06  ,7.237220086055e-01  
  7.958832265428e-06  ,7.412251787379e-01  
  7.958842265504e-06  ,7.586029017516e-01  
  7.958852265581e-06  ,7.758587274813e-01  
  7.958862265657e-06  ,7.929964635601e-01  
  7.958872265733e-06  ,8.100201526235e-01  
  7.958882265809e-06  ,8.269340478902e-01  
  7.958892265885e-06  ,8.437425872898e-01  
  7.958902265961e-06  ,8.604503663305e-01  
  7.958912266037e-06  ,8.770621099498e-01  
  7.958922266114e-06  ,8.935826436096e-01  
  7.958932266190e-06  ,9.100168639267e-01  
  7.958942266266e-06  ,9.263697091432e-01  
  7.958952266342e-06  ,9.426461297660e-01  
  7.958962266418e-06  ,9.588510597007e-01  
  7.958972266494e-06  ,9.749893882147e-01  
  7.958982266570e-06  ,9.910659330426e-01  
  7.958992266647e-06  ,1.007085414944e+00  
  7.959002266723e-06  ,1.023052433991e+00  
  7.959012266799e-06  ,1.038971447833e+00  
  7.959022266875e-06  ,1.054846752155e+00  
  7.959032266951e-06  ,1.070682463497e+00  
  7.959042267027e-06  ,1.086482504550e+00  
